"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","ROADACCID","DEATH","1000000HAB","A","2011",62.3,
"AUT","ROADACCID","DEATH","1000000HAB","A","2012",63,"B"
"AUT","ROADACCID","DEATH","1000000HAB","A","2013",53.7,
"AUT","ROADACCID","DEATH","1000000HAB","A","2014",50.4,
"SRB","ROADACCID","DEATH","1000000HAB","A","1970",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1971",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1972",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1973",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1974",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1975",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1976",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1977",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1978",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1979",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1980",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1981",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1982",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1983",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1984",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1985",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1986",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1987",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1988",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1989",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1990",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1991",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1992",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1993",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1994",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1995",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1996",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1997",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1998",,"L"
"SRB","ROADACCID","DEATH","1000000HAB","A","1999",145.9,
"SRB","ROADACCID","DEATH","1000000HAB","A","2000",139.4,
"SRB","ROADACCID","DEATH","1000000HAB","A","2001",169.7,
"SRB","ROADACCID","DEATH","1000000HAB","A","2002",112.9,
"SRB","ROADACCID","DEATH","1000000HAB","A","2003",114.7,
"SRB","ROADACCID","DEATH","1000000HAB","A","2004",127.7,
"SRB","ROADACCID","DEATH","1000000HAB","A","2005",113,
"SRB","ROADACCID","DEATH","1000000HAB","A","2006",121.4,
"SRB","ROADACCID","DEATH","1000000HAB","A","2007",130.3,
"SRB","ROADACCID","DEATH","1000000HAB","A","2008",122,
"SRB","ROADACCID","DEATH","1000000HAB","A","2009",110.4,
"SRB","ROADACCID","DEATH","1000000HAB","A","2010",90,
"SRB","ROADACCID","DEATH","1000000HAB","A","2011",100.6,
"SRB","ROADACCID","DEATH","1000000HAB","A","2012",95,
"SRB","ROADACCID","DEATH","1000000HAB","A","2013",90.2,
"SRB","ROADACCID","DEATH","1000000HAB","A","2014",66.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","1970",102.7,
"ISL","ROADACCID","DEATH","1000000HAB","A","1971",115.9,
"ISL","ROADACCID","DEATH","1000000HAB","A","1972",109.6,
"ISL","ROADACCID","DEATH","1000000HAB","A","1973",117.5,
"ISL","ROADACCID","DEATH","1000000HAB","A","1974",92.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","1975",151.4,
"ISL","ROADACCID","DEATH","1000000HAB","A","1976",86.3,
"ISL","ROADACCID","DEATH","1000000HAB","A","1977",166.6,
"ISL","ROADACCID","DEATH","1000000HAB","A","1978",120.5,
"ISL","ROADACCID","DEATH","1000000HAB","A","1979",119.5,
"ISL","ROADACCID","DEATH","1000000HAB","A","1980",109.6,
"ISL","ROADACCID","DEATH","1000000HAB","A","1981",104.1,
"ISL","ROADACCID","DEATH","1000000HAB","A","1982",103,
"ISL","ROADACCID","DEATH","1000000HAB","A","1983",76.3,
"ISL","ROADACCID","DEATH","1000000HAB","A","1984",113.1,
"ISL","ROADACCID","DEATH","1000000HAB","A","1985",99.4,
"ISL","ROADACCID","DEATH","1000000HAB","A","1986",98.3,
"ISL","ROADACCID","DEATH","1000000HAB","A","1987",97.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","1988",116.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","1989",111,
"ISL","ROADACCID","DEATH","1000000HAB","A","1990",94.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","1991",104.9,
"ISL","ROADACCID","DEATH","1000000HAB","A","1992",80.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","1993",64.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","1994",45.1,
"ISL","ROADACCID","DEATH","1000000HAB","A","1995",89.7,
"ISL","ROADACCID","DEATH","1000000HAB","A","1996",37.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","1997",55.3,
"ISL","ROADACCID","DEATH","1000000HAB","A","1998",98.5,
"ISL","ROADACCID","DEATH","1000000HAB","A","1999",75.7,
"ISL","ROADACCID","DEATH","1000000HAB","A","2000",113.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","2001",84.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","2002",100.9,
"ISL","ROADACCID","DEATH","1000000HAB","A","2003",79.4,
"ISL","ROADACCID","DEATH","1000000HAB","A","2004",78.7,
"ISL","ROADACCID","DEATH","1000000HAB","A","2005",64,
"ISL","ROADACCID","DEATH","1000000HAB","A","2006",102,
"ISL","ROADACCID","DEATH","1000000HAB","A","2007",48.1,
"ISL","ROADACCID","DEATH","1000000HAB","A","2008",37.8,
"ISL","ROADACCID","DEATH","1000000HAB","A","2009",53.4,
"ISL","ROADACCID","DEATH","1000000HAB","A","2010",25.2,
"ISL","ROADACCID","DEATH","1000000HAB","A","2011",37.6,
"ISL","ROADACCID","DEATH","1000000HAB","A","2012",28.1,
"ISL","ROADACCID","DEATH","1000000HAB","A","2013",46.3,
"ISL","ROADACCID","DEATH","1000000HAB","A","2014",12.2,
"NZL","ROADACCID","DEATH","1000000HAB","A","1970",232.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1971",235.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","1972",243.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1973",281.9,
"NZL","ROADACCID","DEATH","1000000HAB","A","1974",222.2,
"NZL","ROADACCID","DEATH","1000000HAB","A","1975",203.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","1976",195.9,
"NZL","ROADACCID","DEATH","1000000HAB","A","1977",224.8,
"NZL","ROADACCID","DEATH","1000000HAB","A","1978",209,
"NZL","ROADACCID","DEATH","1000000HAB","A","1979",176.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","1980",190.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1981",211.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1982",211,
"NZL","ROADACCID","DEATH","1000000HAB","A","1983",200.2,
"NZL","ROADACCID","DEATH","1000000HAB","A","1984",206.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1985",228.5,
"NZL","ROADACCID","DEATH","1000000HAB","A","1986",232.8,
"NZL","ROADACCID","DEATH","1000000HAB","A","1987",240.1,
"NZL","ROADACCID","DEATH","1000000HAB","A","1988",218.1,
"NZL","ROADACCID","DEATH","1000000HAB","A","1989",224.6,
"NZL","ROADACCID","DEATH","1000000HAB","A","1990",214.5,
"NZL","ROADACCID","DEATH","1000000HAB","A","1991",188.6,
"NZL","ROADACCID","DEATH","1000000HAB","A","1992",184.4,
"NZL","ROADACCID","DEATH","1000000HAB","A","1993",168.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1994",160.2,
"NZL","ROADACCID","DEATH","1000000HAB","A","1995",158.4,
"NZL","ROADACCID","DEATH","1000000HAB","A","1996",137.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","1997",142.5,
"NZL","ROADACCID","DEATH","1000000HAB","A","1998",131.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","1999",132.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","2000",119.8,
"NZL","ROADACCID","DEATH","1000000HAB","A","2001",117.3,
"NZL","ROADACCID","DEATH","1000000HAB","A","2002",102.6,
"NZL","ROADACCID","DEATH","1000000HAB","A","2003",114.5,
"NZL","ROADACCID","DEATH","1000000HAB","A","2004",106.4,
"NZL","ROADACCID","DEATH","1000000HAB","A","2005",98,
"NZL","ROADACCID","DEATH","1000000HAB","A","2006",93.9,
"NZL","ROADACCID","DEATH","1000000HAB","A","2007",99.7,
"NZL","ROADACCID","DEATH","1000000HAB","A","2008",85.9,
"NZL","ROADACCID","DEATH","1000000HAB","A","2009",89.5,
"NZL","ROADACCID","DEATH","1000000HAB","A","2010",86.2,
"NZL","ROADACCID","DEATH","1000000HAB","A","2011",64.8,
"NZL","ROADACCID","DEATH","1000000HAB","A","2012",69.9,
"NZL","ROADACCID","DEATH","1000000HAB","A","2013",57,
"NZL","ROADACCID","DEATH","1000000HAB","A","2014",65.4,
"USA","ROADACCID","DEATH","1000000HAB","A","1970",250.7,
"USA","ROADACCID","DEATH","1000000HAB","A","1971",248.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1972",255.5,
"USA","ROADACCID","DEATH","1000000HAB","A","1973",250.8,
"USA","ROADACCID","DEATH","1000000HAB","A","1974",207.8,
"USA","ROADACCID","DEATH","1000000HAB","A","1975",202.9,
"USA","ROADACCID","DEATH","1000000HAB","A","1976",205.5,
"USA","ROADACCID","DEATH","1000000HAB","A","1977",214.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1978",223,
"USA","ROADACCID","DEATH","1000000HAB","A","1979",224.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1980",222,
"USA","ROADACCID","DEATH","1000000HAB","A","1981",212.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1982",187.2,
"USA","ROADACCID","DEATH","1000000HAB","A","1983",179.6,
"USA","ROADACCID","DEATH","1000000HAB","A","1984",184.8,
"USA","ROADACCID","DEATH","1000000HAB","A","1985",181.2,
"USA","ROADACCID","DEATH","1000000HAB","A","1986",188.6,
"USA","ROADACCID","DEATH","1000000HAB","A","1987",187.9,
"USA","ROADACCID","DEATH","1000000HAB","A","1988",188.8,
"USA","ROADACCID","DEATH","1000000HAB","A","1989",180.9,
"USA","ROADACCID","DEATH","1000000HAB","A","1990",175.2,
"USA","ROADACCID","DEATH","1000000HAB","A","1991",161.5,
"USA","ROADACCID","DEATH","1000000HAB","A","1992",151.2,
"USA","ROADACCID","DEATH","1000000HAB","A","1993",153.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1994",154.7,
"USA","ROADACCID","DEATH","1000000HAB","A","1995",157,
"USA","ROADACCID","DEATH","1000000HAB","A","1996",156.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1997",154.1,
"USA","ROADACCID","DEATH","1000000HAB","A","1998",150.4,
"USA","ROADACCID","DEATH","1000000HAB","A","1999",149.5,
"USA","ROADACCID","DEATH","1000000HAB","A","2000",148.7,
"USA","ROADACCID","DEATH","1000000HAB","A","2001",148.1,
"USA","ROADACCID","DEATH","1000000HAB","A","2002",149.5,
"USA","ROADACCID","DEATH","1000000HAB","A","2003",147.8,
"USA","ROADACCID","DEATH","1000000HAB","A","2004",146.3,
"USA","ROADACCID","DEATH","1000000HAB","A","2005",147.2,
"USA","ROADACCID","DEATH","1000000HAB","A","2006",143.1,
"USA","ROADACCID","DEATH","1000000HAB","A","2007",137,
"USA","ROADACCID","DEATH","1000000HAB","A","2008",123.1,
"USA","ROADACCID","DEATH","1000000HAB","A","2009",110.5,
"USA","ROADACCID","DEATH","1000000HAB","A","2010",106.7,
"USA","ROADACCID","DEATH","1000000HAB","A","2011",104.2,
"USA","ROADACCID","DEATH","1000000HAB","A","2012",106.8,
"USA","ROADACCID","DEATH","1000000HAB","A","2013",103.4,
"USA","ROADACCID","DEATH","1000000HAB","A","2014",102.5,"E"
"PRT","ROADACCID","DEATH","1000000HAB","A","1970",186.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","1971",216.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1972",219.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","1973",266.5,
"PRT","ROADACCID","DEATH","1000000HAB","A","1974",247,
"PRT","ROADACCID","DEATH","1000000HAB","A","1975",332.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1976",317.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","1977",259.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","1978",258.9,
"PRT","ROADACCID","DEATH","1000000HAB","A","1979",257.6,
"PRT","ROADACCID","DEATH","1000000HAB","A","1980",264.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1981",263.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1982",245.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","1983",250.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","1984",211.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","1985",215.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1986",227.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","1987",263.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","1988",291.7,
"PRT","ROADACCID","DEATH","1000000HAB","A","1989",273.7,
"PRT","ROADACCID","DEATH","1000000HAB","A","1990",267.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","1991",284.5,
"PRT","ROADACCID","DEATH","1000000HAB","A","1992",271.6,
"PRT","ROADACCID","DEATH","1000000HAB","A","1993",237,
"PRT","ROADACCID","DEATH","1000000HAB","A","1994",219.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","1995",239.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","1996",237.9,
"PRT","ROADACCID","DEATH","1000000HAB","A","1997",218.6,
"PRT","ROADACCID","DEATH","1000000HAB","A","1998",209.2,
"PRT","ROADACCID","DEATH","1000000HAB","A","1999",195.2,
"PRT","ROADACCID","DEATH","1000000HAB","A","2000",180.5,
"PRT","ROADACCID","DEATH","1000000HAB","A","2001",161.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","2002",160.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","2003",147.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","2004",123.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","2005",118.7,
"PRT","ROADACCID","DEATH","1000000HAB","A","2006",92.1,
"PRT","ROADACCID","DEATH","1000000HAB","A","2007",92.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","2008",83.8,
"PRT","ROADACCID","DEATH","1000000HAB","A","2009",69.7,
"PRT","ROADACCID","DEATH","1000000HAB","A","2010",88.6,
"PRT","ROADACCID","DEATH","1000000HAB","A","2011",84.4,
"PRT","ROADACCID","DEATH","1000000HAB","A","2012",68.3,
"PRT","ROADACCID","DEATH","1000000HAB","A","2013",60.9,
"PRT","ROADACCID","DEATH","1000000HAB","A","2014",61.4,
"KOR","ROADACCID","DEATH","1000000HAB","A","1970",97.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","1971",106.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","1972",93.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","1973",91.2,
"KOR","ROADACCID","DEATH","1000000HAB","A","1974",91.4,
"KOR","ROADACCID","DEATH","1000000HAB","A","1975",109.5,
"KOR","ROADACCID","DEATH","1000000HAB","A","1976",109.4,
"KOR","ROADACCID","DEATH","1000000HAB","A","1977",114.3,
"KOR","ROADACCID","DEATH","1000000HAB","A","1978",140.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","1979",162.8,
"KOR","ROADACCID","DEATH","1000000HAB","A","1980",149.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","1981",152.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","1982",158,
"KOR","ROADACCID","DEATH","1000000HAB","A","1983",173.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","1984",187.1,
"KOR","ROADACCID","DEATH","1000000HAB","A","1985",185.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","1986",187.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","1987",173.3,
"KOR","ROADACCID","DEATH","1000000HAB","A","1988",274.8,
"KOR","ROADACCID","DEATH","1000000HAB","A","1989",296.2,
"KOR","ROADACCID","DEATH","1000000HAB","A","1990",286.8,
"KOR","ROADACCID","DEATH","1000000HAB","A","1991",309.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","1992",266.2,
"KOR","ROADACCID","DEATH","1000000HAB","A","1993",236.1,
"KOR","ROADACCID","DEATH","1000000HAB","A","1994",226,
"KOR","ROADACCID","DEATH","1000000HAB","A","1995",228.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","1996",277.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","1997",252.5,
"KOR","ROADACCID","DEATH","1000000HAB","A","1998",195.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","1999",200.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","2000",217.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","2001",171,
"KOR","ROADACCID","DEATH","1000000HAB","A","2002",151.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","2003",150.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","2004",136.6,
"KOR","ROADACCID","DEATH","1000000HAB","A","2005",132.5,
"KOR","ROADACCID","DEATH","1000000HAB","A","2006",130.8,
"KOR","ROADACCID","DEATH","1000000HAB","A","2007",126.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","2008",119.9,
"KOR","ROADACCID","DEATH","1000000HAB","A","2009",118.7,
"KOR","ROADACCID","DEATH","1000000HAB","A","2010",111.4,
"KOR","ROADACCID","DEATH","1000000HAB","A","2011",105,
"KOR","ROADACCID","DEATH","1000000HAB","A","2012",107.8,
"KOR","ROADACCID","DEATH","1000000HAB","A","2013",101.4,
"KOR","ROADACCID","DEATH","1000000HAB","A","2014",94.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1970",95.3,
"ROU","ROADACCID","DEATH","1000000HAB","A","1971",87.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","1972",99,
"ROU","ROADACCID","DEATH","1000000HAB","A","1973",96.6,
"ROU","ROADACCID","DEATH","1000000HAB","A","1974",91.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","1975",100.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1976",102.5,
"ROU","ROADACCID","DEATH","1000000HAB","A","1977",104.1,
"ROU","ROADACCID","DEATH","1000000HAB","A","1978",99.3,
"ROU","ROADACCID","DEATH","1000000HAB","A","1979",92,
"ROU","ROADACCID","DEATH","1000000HAB","A","1980",83.2,
"ROU","ROADACCID","DEATH","1000000HAB","A","1981",77.7,
"ROU","ROADACCID","DEATH","1000000HAB","A","1982",71.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1983",67,
"ROU","ROADACCID","DEATH","1000000HAB","A","1984",63.6,
"ROU","ROADACCID","DEATH","1000000HAB","A","1985",58.5,
"ROU","ROADACCID","DEATH","1000000HAB","A","1986",53.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1987",51.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1988",51.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1989",47.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1990",161.8,"B"
"ROU","ROADACCID","DEATH","1000000HAB","A","1991",131.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","1992",120.9,
"ROU","ROADACCID","DEATH","1000000HAB","A","1993",121.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","1994",126.6,
"ROU","ROADACCID","DEATH","1000000HAB","A","1995",125.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1996",125.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","1997",126.9,
"ROU","ROADACCID","DEATH","1000000HAB","A","1998",123.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","1999",111.5,
"ROU","ROADACCID","DEATH","1000000HAB","A","2000",111.3,
"ROU","ROADACCID","DEATH","1000000HAB","A","2001",111.2,
"ROU","ROADACCID","DEATH","1000000HAB","A","2002",110.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","2003",103.6,
"ROU","ROADACCID","DEATH","1000000HAB","A","2004",112.7,
"ROU","ROADACCID","DEATH","1000000HAB","A","2005",123.9,
"ROU","ROADACCID","DEATH","1000000HAB","A","2006",122.1,
"ROU","ROADACCID","DEATH","1000000HAB","A","2007",134.1,
"ROU","ROADACCID","DEATH","1000000HAB","A","2008",149.2,
"ROU","ROADACCID","DEATH","1000000HAB","A","2009",137.3,
"ROU","ROADACCID","DEATH","1000000HAB","A","2010",117.4,
"ROU","ROADACCID","DEATH","1000000HAB","A","2011",100.2,
"ROU","ROADACCID","DEATH","1000000HAB","A","2012",101.8,
"ROU","ROADACCID","DEATH","1000000HAB","A","2013",93.1,
"ROU","ROADACCID","DEATH","1000000HAB","A","2014",91.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1970",210.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","1971",201.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1972",194.1,
"JPN","ROADACCID","DEATH","1000000HAB","A","1973",175.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1974",135.7,
"JPN","ROADACCID","DEATH","1000000HAB","A","1975",126.6,
"JPN","ROADACCID","DEATH","1000000HAB","A","1976",113,
"JPN","ROADACCID","DEATH","1000000HAB","A","1977",102.8,
"JPN","ROADACCID","DEATH","1000000HAB","A","1978",100.1,
"JPN","ROADACCID","DEATH","1000000HAB","A","1979",95.7,
"JPN","ROADACCID","DEATH","1000000HAB","A","1980",98.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","1981",97,
"JPN","ROADACCID","DEATH","1000000HAB","A","1982",100.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","1983",104.4,
"JPN","ROADACCID","DEATH","1000000HAB","A","1984",100.9,
"JPN","ROADACCID","DEATH","1000000HAB","A","1985",100.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1986",100.5,
"JPN","ROADACCID","DEATH","1000000HAB","A","1987",100.4,
"JPN","ROADACCID","DEATH","1000000HAB","A","1988",110.7,
"JPN","ROADACCID","DEATH","1000000HAB","A","1989",118.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1990",119.4,
"JPN","ROADACCID","DEATH","1000000HAB","A","1991",117.7,
"JPN","ROADACCID","DEATH","1000000HAB","A","1992",120.9,
"JPN","ROADACCID","DEATH","1000000HAB","A","1993",107.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1994",102.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","1995",101,
"JPN","ROADACCID","DEATH","1000000HAB","A","1996",92.8,
"JPN","ROADACCID","DEATH","1000000HAB","A","1997",89.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","1998",85.5,
"JPN","ROADACCID","DEATH","1000000HAB","A","1999",82,
"JPN","ROADACCID","DEATH","1000000HAB","A","2000",82.1,
"JPN","ROADACCID","DEATH","1000000HAB","A","2001",79.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","2002",75.7,
"JPN","ROADACCID","DEATH","1000000HAB","A","2003",70,
"JPN","ROADACCID","DEATH","1000000HAB","A","2004",67,
"JPN","ROADACCID","DEATH","1000000HAB","A","2005",62.5,
"JPN","ROADACCID","DEATH","1000000HAB","A","2006",57.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","2007",52.2,
"JPN","ROADACCID","DEATH","1000000HAB","A","2008",47.4,
"JPN","ROADACCID","DEATH","1000000HAB","A","2009",45.5,
"JPN","ROADACCID","DEATH","1000000HAB","A","2010",45.3,
"JPN","ROADACCID","DEATH","1000000HAB","A","2011",43.1,
"JPN","ROADACCID","DEATH","1000000HAB","A","2012",41.1,
"JPN","ROADACCID","DEATH","1000000HAB","A","2013",40.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","1970",168.9,
"GEO","ROADACCID","DEATH","1000000HAB","A","1971",156.9,
"GEO","ROADACCID","DEATH","1000000HAB","A","1972",140.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","1973",148.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1974",143.7,
"GEO","ROADACCID","DEATH","1000000HAB","A","1975",172.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","1976",165.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","1977",186,
"GEO","ROADACCID","DEATH","1000000HAB","A","1978",193.6,
"GEO","ROADACCID","DEATH","1000000HAB","A","1979",195.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","1980",177.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1981",175.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","1982",173.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","1983",158.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","1984",137.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","1985",124.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1986",120.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1987",115.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","1988",120.9,
"GEO","ROADACCID","DEATH","1000000HAB","A","1989",145.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1990",195.4,
"GEO","ROADACCID","DEATH","1000000HAB","A","1991",211.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","1992",165.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","1993",103.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","1994",101.6,
"GEO","ROADACCID","DEATH","1000000HAB","A","1995",95.1,
"GEO","ROADACCID","DEATH","1000000HAB","A","1996",94.7,
"GEO","ROADACCID","DEATH","1000000HAB","A","1997",99.1,
"GEO","ROADACCID","DEATH","1000000HAB","A","1998",103.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","1999",121.1,
"GEO","ROADACCID","DEATH","1000000HAB","A","2000",113.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","2001",127.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","2002",118.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","2003",132.1,
"GEO","ROADACCID","DEATH","1000000HAB","A","2004",147.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","2005",133.2,
"GEO","ROADACCID","DEATH","1000000HAB","A","2006",153.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","2007",167.9,
"GEO","ROADACCID","DEATH","1000000HAB","A","2008",197.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","2009",167.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","2010",153.8,
"GEO","ROADACCID","DEATH","1000000HAB","A","2011",117.3,
"GEO","ROADACCID","DEATH","1000000HAB","A","2012",134.7,
"GEO","ROADACCID","DEATH","1000000HAB","A","2013",114.5,
"GEO","ROADACCID","DEATH","1000000HAB","A","2014",113.5,
"EU27","ROADACCID","DEATH","1000000HAB","A","1994",132.6,
"EU27","ROADACCID","DEATH","1000000HAB","A","1995",130.8,
"EU27","ROADACCID","DEATH","1000000HAB","A","1996",123.4,
"EU27","ROADACCID","DEATH","1000000HAB","A","1997",125,
"EU27","ROADACCID","DEATH","1000000HAB","A","1998",123.9,
